Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s-1),Acc.,Ei  (cm-1),,Ek  (cm-1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,,16 203.72723163,0.00000011,,3.2457e+03,AAA,[196 596.210331441],-,[197 213.352292488],1s8g,3G,5,1s10f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.72891121,0.00000011,,3.4143e+03,AAA,[196 596.210946275],-,[197 213.352843353],1s8g,3G,3,1s10f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.74337478,0.00000011,,2.6345e+00,AAA,[196 596.210946275],-,[197 213.352292488],1s8g,3G,3,1s10f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.75109547,0.00000011,,1.6616e+02,AAA,[196 596.210946275],-,[197 213.351998435],1s8g,3G,3,1s10f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.75428295,0.00000011,,7.967e+01,AA,[196 596.211361727],-,[197 213.352292488],1s8g,1G,4,1s10f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 203.76200365,0.00000011,,2.181e+02,AA,[196 596.211361727],-,[197 213.351998435],1s8g,1G,4,1s10f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 209.7996690,0.0000006,,1.453e+03,AA,[196 596.078760123],-,[197 212.989530410],1s8f,3F°,3,1s10d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 209.8872329,0.0000006,,4.8993e+03,AAA,[196 596.082092602],-,[197 212.989530410],1s8f,1F°,3,1s10d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.0991417,0.0000008,,4.3875e+03,AAA,[196 596.078760123],-,[197 212.82594494],1s8f,3F°,3,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.1013474,0.0000008,,3.8776e+02,AAA,[196 596.078760123],-,[197 212.82586104],1s8f,3F°,3,1s10d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.1123799,0.0000008,,6.3933e+03,AAA,[196 596.080442094],-,[197 212.82712336],1s8f,3F°,2,1s10d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.1172761,0.0000008,,5.8714e+03,AAA,[196 596.079366013],-,[197 212.82586104],1s8f,3F°,4,1s10d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.1433604,0.0000008,,7.1031e+02,AAA,[196 596.080442094],-,[197 212.82594494],1s8f,3F°,2,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.1455661,0.0000008,,1.4497e+01,AAA,[196 596.080442094],-,[197 212.82586104],1s8f,3F°,2,1s10d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.1867521,0.0000008,,1.295e+03,AA,[196 596.082092602],-,[197 212.82594494],1s8f,1F°,3,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 214.1889578,0.0000008,,1.196e+02,AA,[196 596.082092602],-,[197 212.82586104],1s8f,1F°,3,1s10d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 350.84242,0.00003,,2.9119e+04,AAA,[196 601.4002470],-,[197 212.989530410],1s8p,1P°,1,1s10d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 355.21705,0.00003,,2.159e+00,AA,[196 601.4002470],-,[197 212.82594494],1s8p,1P°,1,1s10d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 576.179693,0.000019,,1.6855e+04,AAA,[196 595.06466814],-,[197 198.3399816],1s8d,3D,1,1s10p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 576.300873,0.000019,,1.2641e+04,AAA,[196 595.06236505],-,[197 198.3332683],1s8d,3D,2,1s10p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 576.311411,0.000019,,1.4159e+04,AAA,[196 595.06220247],-,[197 198.3327222],1s8d,3D,3,1s10p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 576.315878,0.000019,,2.5281e+03,AAA,[196 595.06236505],-,[197 198.3327222],1s8d,3D,2,1s10p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 576.364156,0.000019,,4.2139e+03,AAA,[196 595.06466814],-,[197 198.3332683],1s8d,3D,1,1s10p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,16 576.379161,0.000019,,1.6855e+02,AAA,[196 595.06466814],-,[197 198.3327222],1s8d,3D,1,1s10p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 221.62492,0.00004,,4.7328e+04,AAA,[196 601.4002470],-,[197 182.0655468],1s8p,1P°,1,1s10s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 285.44420,0.00005,,3.0758e+04,AAA,[196 566.7118220],-,[197 145.2332580],1s8p,3P°,2,1s10s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 285.47632,0.00005,,1.8455e+04,AAA,[196 566.7128971],-,[197 145.2332580],1s8p,3P°,1,1s10s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 285.87095,0.00005,,6.1515e+03,AAA,[196 566.7261046],-,[197 145.2332580],1s8p,3P°,0,1s10s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 603.80444,0.00004,,1.167e+00,AA,[196 027.3150267],-,[196 595.37405237],1s7p,3P°,2,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 603.85446,0.00004,,3.210e+00,AA,[196 027.3166408],-,[196 595.37405237],1s7p,3P°,1,1s8d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 613.39730,0.00004,,1.5952e+03,AAA,[196 027.3150267],-,[196 595.06466814],1s7p,3P°,2,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 613.44737,0.00004,,2.3928e+04,AAA,[196 027.3166408],-,[196 595.06466814],1s7p,3P°,1,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 613.46875,0.00004,,1.4356e+04,AAA,[196 027.3150267],-,[196 595.06236505],1s7p,3P°,2,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 613.47379,0.00004,,5.7427e+04,AAA,[196 027.3150267],-,[196 595.06220247],1s7p,3P°,2,1s8d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 613.51882,0.00004,,4.3067e+04,AAA,[196 027.3166408],-,[196 595.06236505],1s7p,3P°,1,1s8d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,17 614.06240,0.00004,,3.1904e+04,AAA,[196 027.3364649],-,[196 595.06466814],1s7p,3P°,0,1s8d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 100.0208,0.0007,,5.8221e+04,AAA,[190 940.226355],-,[191 492.711909],1s4s,1S,0,1s4p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 505.40044,0.00024,,2.317e+00,AA,[185 564.583895],-,[186 104.9666893],1s3p,3P°,1,1s3d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 620.90001,0.00024,,3.5879e+02,AAA,[185 564.561920],-,[186 101.5928903],1s3p,3P°,2,1s3d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 621.66200,0.00024,,5.3819e+03,AAA,[185 564.583895],-,[186 101.5928903],1s3p,3P°,1,1s3d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 622.43276,0.00024,,3.2284e+03,AAA,[185 564.561920],-,[186 101.5486891],1s3p,3P°,2,1s3d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 622.51989,0.00024,,1.2917e+04,AAA,[185 564.561920],-,[186 101.5461767],1s3p,3P°,2,1s3d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 623.19487,0.00024,,9.6851e+03,AAA,[185 564.583895],-,[186 101.5486891],1s3p,3P°,1,1s3d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 631.05179,0.00024,,7.1759e+03,AAA,[185 564.854540],-,[186 101.5928903],1s3p,3P°,0,1s3d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 806.63629,0.00004,,2.020e+00,AA,[196 069.67304998],-,[196 601.4002470],1s7d,3D,2,1s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 822.75476,0.00004,,2.5468e+04,AAA,[196 070.12838342],-,[196 601.4002470],1s7d,1D,2,1s8p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.6254607,0.0000025,,2.871e+03,AA,[196 069.67280898],-,[196 596.082092602],1s7d,3D,3,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.6341577,0.0000025,,2.216e+04,AA,[196 069.67304998],-,[196 596.082092602],1s7d,3D,2,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.6850231,0.0000025,,4.8696e+02,AAA,[196 069.67280898],-,[196 596.080442094],1s7d,3D,3,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.6937201,0.0000025,,1.7042e+04,AAA,[196 069.67304998],-,[196 596.080442094],1s7d,3D,2,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.7238561,0.0000025,,1.0957e+05,AAA,[196 069.67280898],-,[196 596.079366013],1s7d,3D,3,1s8f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.7457212,0.0000025,,9.3036e+03,AAA,[196 069.67280898],-,[196 596.078760123],1s7d,3D,3,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.7544183,0.0000025,,7.5234e+04,AAA,[196 069.67304998],-,[196 596.078760123],1s7d,3D,2,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,18 996.8178502,0.0000025,,9.2036e+04,AAA,[196 069.67648966],-,[196 596.080442094],1s7d,3D,1,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 013.0800970,0.0000025,,8.4683e+04,AAA,[196 070.12838342],-,[196 596.082092602],1s7d,1D,2,1s8f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 013.1397626,0.0000025,,1.441e+00,AA,[196 070.12838342],-,[196 596.080442094],1s7d,1D,2,1s8f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 013.2005660,0.0000025,,2.508e+04,AA,[196 070.12838342],-,[196 596.078760123],1s7d,1D,2,1s8f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.3426251,0.0000005,,7.582e+03,AA,[196 071.176177974],-,[196 596.211361727],1s7f,3F°,3,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.3576962,0.0000005,,9.2783e+03,AAA,[196 071.176177974],-,[196 596.210946275],1s7f,3F°,3,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.3769251,0.0000005,,4.609e+03,AA,[196 071.177123492],-,[196 596.211361727],1s7f,3F°,4,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.3919962,0.0000005,,1.9595e+02,AAA,[196 071.177123492],-,[196 596.210946275],1s7f,3F°,4,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.4044854,0.0000005,,1.3883e+05,AAA,[196 071.176177974],-,[196 596.209656481],1s7f,3F°,3,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.4143003,0.0000005,,1.5363e+05,AAA,[196 071.177123492],-,[196 596.210331441],1s7f,3F°,4,1s8g,3G,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.4387856,0.0000005,,4.9927e+03,AAA,[196 071.177123492],-,[196 596.209656481],1s7f,3F°,4,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.4502742,0.0000005,,1.4109e+05,AAA,[196 071.178729980],-,[196 596.210946275],1s7f,3F°,2,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.5199088,0.0000005,,1.4144e+05,AAA,[196 071.181064965],-,[196 596.211361727],1s7f,1F°,3,1s8g,1G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.5349802,0.0000005,,3.067e+03,AA,[196 071.181064965],-,[196 596.210946275],1s7f,1F°,3,1s8g,3G,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 046.5817702,0.0000005,,9.807e+03,AA,[196 071.181064965],-,[196 596.209656481],1s7f,1F°,3,1s8g,3G,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.21092469,0.00000011,,6.625e+00,AA,[196 071.368738129],-,[196 596.242205021],1s7g,3G,4,1s8h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.22175473,0.00000011,,5.3184e+03,AAA,[196 071.368738129],-,[196 596.241906662],1s7g,3G,4,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.24751542,0.00000011,,4.058e+03,AA,[196 071.369746173],-,[196 596.242205021],1s7g,3G,5,1s8h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.25225783,0.00000011,,2.0494e+05,AAA,[196 071.368738129],-,[196 596.241066328],1s7g,3G,4,1s8h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.25834551,0.00000011,,1.0336e+02,AAA,[196 071.369746173],-,[196 596.241906662],1s7g,3G,5,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.27285856,0.00000011,,2.0930e+05,AAA,[196 071.369746173],-,[196 596.241506841],1s7g,3G,5,1s8h,3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.28884872,0.00000011,,4.3137e+03,AAA,[196 071.369746173],-,[196 596.241066328],1s7g,3G,5,1s8h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.29166094,0.00000011,,1.9896e+05,AAA,[196 071.370663981],-,[196 596.241906662],1s7g,3G,3,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.30332029,0.00000011,,2.0523e+05,AAA,[196 071.371283543],-,[196 596.242205021],1s7g,1G,4,1s8h,1H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.31415044,0.00000011,,4.914e+03,AA,[196 071.371283543],-,[196 596.241906662],1s7g,1G,4,1s8h,3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 052.34465383,0.00000011,,4.440e+01,AA,[196 071.371283543],-,[196 596.241066328],1s7g,1G,4,1s8h,3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 053.52187878,0.00000004,,6.057e+00,AA,[196 071.414512625],-,[196 596.251866245],1s7h,3H°,5,1s8i,1I,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
,,19 053.52999901,0.00000004,,4.7492e+03,AAA,[196 071.414512625],-,[196 596.251642570],1s7h,3H°,5,1s8i,3I,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=He&amp;spectr_charge=1&amp;ref=8636&amp;type=,
